"","Name","Line.1","Line.2","Town","County","Postcode","full_add","latitude","longitude"
"631","Wassouf Lounge","4-5","North End Parade","London","Greater London","W14 0SJ","4-5 North End Parade W14 0SJ London Greater London",51.4929958,-0.208443974344234
"632","ISLAY COFFEE&CAKE","74 High Street","","Teddington","Greater London","TW11 8JD","74 High Street  TW11 8JD Teddington Greater London",51.4271121,-0.330035114151387
"633","The Tommyfield","185 Kennington Lane","","London","Greater London","SE11 4EZ","185 Kennington Lane  SE11 4EZ London Greater London",51.4888037,-0.1109072
"634","German doner kebab","207 Mile End Road","","London","Greater London","E1 4AA","207 Mile End Road  E1 4AA London Greater London",51.5221644,-0.0456488
"635","Holy Cow Restaurant and Bar","240 Upper Richmond Road","","London","Greater London","SW15 6TG","240 Upper Richmond Road  SW15 6TG London Greater London",51.4597192,-0.211836
"636","Sergio's (London) Ltd","84a","Great Titchfield Street","London","Greater London","W1W 7QY","84a Great Titchfield Street W1W 7QY London Greater London",51.5173741,-0.1400697
"637","Barrica Tapas Bar","62 Goodge Street","","London","Greater London","W1T 4NE","62 Goodge Street  W1T 4NE London Greater London",51.5191167,-0.136809382476525
"638","OKN1 Limited","40 Hoxton Street","","London","Greater London","N1 6LR","40 Hoxton Street  N1 6LR London Greater London",51.5350583,-0.0811592
"639","Casa Do Frango Shoreditch","2 King John Court","","London","Greater London","EC2A 3EZ","2 King John Court  EC2A 3EZ London Greater London",51.523784,-0.0788745
"640","Casa Do Frango London Bridge ","32 Southwark Street","","London","Greater London","SE1 1TU","32 Southwark Street  SE1 1TU London Greater London",51.5048433,-0.0927099
"641","Tamara Lounge Limited","Uxbridge Road","Hillingdon","Uxbridge","Greater London","UB10 0NA","Uxbridge Road Hillingdon UB10 0NA Uxbridge Greater London",51.546655,-0.4775114
"642","Pumblechooks.cafe","27-29","Thomas More Square","London","Greater London","E1W 1YW","27-29 Thomas More Square E1W 1YW London Greater London",51.5077221,-0.0675430117540574
"643","St John Bread & Wine","Ground","94-96 Commercial Street","London","Greater London","E1 6LZ","Ground 94-96 Commercial Street E1 6LZ London Greater London",51.5076844,-0.1089661
"644","Union Jack Club","Sandell Street","","London","Greater London","SE1 8UJ","Sandell Street  SE1 8UJ London Greater London",51.5036488,-0.1106286
"645","B AND K SALT BEEF BAR AND RESTAURANTS LIMITED","353 Uxbridge Road","","Pinner","Greater London","HA5 4JN","353 Uxbridge Road  HA5 4JN Pinner Greater London",51.603784,-0.3834033
"646","TONGUE AND BRISKET","22 Leather Lane","","London","Greater London","EC1N 7SU","22 Leather Lane  EC1N 7SU London Greater London",51.51957305,-0.10902535821949
"647","TONGUE AND BRISKET","199 Wardour Street","","London","Greater London","W1F 8JP","199 Wardour Street  W1F 8JP London Greater London",51.5156163,-0.1357551
"648","Machiya","5 Panton Street","","London","Greater London","SW1Y 4DL","5 Panton Street  SW1Y 4DL London Greater London",51.5093106,-0.1322085
"649","Pizza house and Mediterranean Restaurant ","100-102 Pitshanger Lane","","Ealing","Greater London","W5 1QX","100-102 Pitshanger Lane  W5 1QX Ealing Greater London",51.5261719,-0.3132583
"650","The Stonhouse ","165 Stonhouse Street","","London","Greater London","SW4 6BJ","165 Stonhouse Street  SW4 6BJ London Greater London",51.4639149,-0.1369687
"651","Platform","2b","Worship Street","London","Greater London","EC2A 2AH","2b Worship Street EC2A 2AH London Greater London",51.521985,-0.0859199
"652","Sexy Fish","Berkeley Square House","Berkeley Square","London","Greater London","W1J 6BR","Berkeley Square House Berkeley Square W1J 6BR London Greater London",51.5093701,-0.144320883693881
"653","Daphne's","110-112","Draycott Avenue","London","Greater London","SW3 3AE","110-112 Draycott Avenue SW3 3AE London Greater London",51.4925638,-0.1649363
"654","34 Mayfair","34 Grosvenor Square","","London","Greater London","W1K 2HD","34 Grosvenor Square  W1K 2HD London Greater London",51.5102621,-0.152372010955399
"655","The Ivy Club","1-5","West Street","London","Greater London","WC2H 9NQ","1-5 West Street WC2H 9NQ London Greater London",51.57221055,-0.340074695344927
"656","J Sheekey","28-32","St. Martin's Court","London","Greater London","WC2N 4AL","28-32 St. Martin's Court WC2N 4AL London Greater London",51.5109664,-0.1277854
"657","The Bolingbroke","172-174","Northcote Road","London","Greater London","SW11 6RE","172-174 Northcote Road SW11 6RE London Greater London",51.5839465931034,-0.0355203724137931
"658","CAFFE CONCERTO - PICCADILLY ","29-31","Piccadilly","London","Greater London","W1J 0LF","29-31 Piccadilly W1J 0LF London Greater London",51.50936195,-0.13690717276254
"659","CAFFE CONCERTO - KNIGHTSBRIDGE","152 Brompton Road","","London","Greater London","SW3 1HX","152 Brompton Road  SW3 1HX London Greater London",51.4979473,-0.1669293
"660","CAFFE CONCERTO - GREEN PARK","61 Piccadilly","","London","Greater London","W1J 0DY","61 Piccadilly  W1J 0DY London Greater London",51.50802435,-0.140508243784245
"661","CAFFE CONCERTO - WHITEHALL","43 Whitehall","","London","Greater London","SW1A 2BX","43 Whitehall  SW1A 2BX London Greater London",51.50639815,-0.12680824652976
"662","CAFFE CONCERTO - NEW KNIGHTSBRIDGE","78 Brompton Road","","London","Greater London","SW3 1ER","78 Brompton Road  SW3 1ER London Greater London",51.4998515,-0.1635908
"663","CAFFE CONCERTO - NORTHUMBERLAND AVE","4-5","Northumberland Avenue","London","Greater London","WC2N 5BY","4-5 Northumberland Avenue WC2N 5BY London Greater London",51.5071158,-0.126692541917842
"664","CAFFE CONCERTO - KENSINGTON","88-90","Kensington High Street","London","Greater London","W8 4SG","88-90 Kensington High Street W8 4SG London Greater London",51.5018098,-0.191759581679392
"665","CAFFE CONCERTO - REGENT STREET","79-81","Regent Street","London","Greater London","W1B 4EG","79-81 Regent Street W1B 4EG London Greater London",51.50966155,-0.136883826427871
"666","CAFFE CONCERTO - KINGS ROAD","52 Kings Road","","London","Greater London","SW3 4UD","52 Kings Road  SW3 4UD London Greater London",51.49158345,-0.160133504024829
"667","The Avalon","16 Balham Hill","","London","Greater London","SW12 9EB","16 Balham Hill  SW12 9EB London Greater London",51.4506637,-0.1480184
"668","Street Pizza York & Albany","127-129","Parkway","London","Greater London","NW1 7PS","127-129 Parkway NW1 7PS London Greater London",51.5360898,-0.1464514
"669","York and Albany","127-129","Parkway","London","Greater London","NW1 7PS","127-129 Parkway NW1 7PS London Greater London",51.5360898,-0.1464514
"670","London House","7-9 Battersea Square","","London","Greater London","SW11 3RA","7-9 Battersea Square  SW11 3RA London Greater London",51.4751557,-0.175302094963051
"671","Maze Grill Park Walk","11 Park Walk","","London","Greater London","SW10 0AJ","11 Park Walk  SW10 0AJ London Greater London",51.4857445,-0.1799053
"672","The Rosendale","65 Rosendale Road","","London","Greater London","SE21 8EZ","65 Rosendale Road  SE21 8EZ London Greater London",51.4357484,-0.094156
"673","Silver grill cafe","4 Barters Walk","","Pinner","Greater London","HA5 5LU","4 Barters Walk  HA5 5LU Pinner Greater London",51.5939573,-0.3813085
"674","Yatri Indian Restaurant","3-9 Chalton Street","","London","Greater London","NW1 1JD","3-9 Chalton Street  NW1 1JD London Greater London",51.52842295,-0.12909775
"675","The Melody Restaurant","153 Hammersmith Road","","London","Greater London","W14 0QL","153 Hammersmith Road  W14 0QL London Greater London",51.4939872,-0.2147554
"676","The Greyhound  ","4 Commonside","","Keston","Greater London","BR2 6BP","4 Commonside  BR2 6BP Keston Greater London",51.3647306,0.0290196
"677","Antipodea kew ","9 Station Approach","","Richmond","Greater London","TW9 3QB","9 Station Approach  TW9 3QB Richmond Greater London",51.4776073,-0.2858771
"678","Antipodea Richmond ","30 Hill Street","","Richmond","Greater London","TW9 1TW","30 Hill Street  TW9 1TW Richmond Greater London",51.4587995,-0.305744832643913
"679","Brew Wimbledon","21 High Street Wimbledon","","London","Greater London","SW19 5DX","21 High Street Wimbledon  SW19 5DX London Greater London",51.4249488,-0.217107219386281
"680","Brew Northcote Road","45 Northcote Road","","London","Greater London","SW11 1NJ","45 Northcote Road  SW11 1NJ London Greater London",51.4595183,-0.1662767
"681","The Latchmere","503 Battersea Park Road","","London","Greater London","SW11 3BW","503 Battersea Park Road  SW11 3BW London Greater London",51.47202655,-0.165460157639483
"682","Lamour","238-240","Munster Road","London","Greater London","SW6 6BA","238-240 Munster Road SW6 6BA London Greater London",51.481792,-0.2132858
"683","Sticky Mango","33 Coin Street","","London","Greater London","SE1 9NR","33 Coin Street  SE1 9NR London Greater London",51.50607705,-0.109822734915543
"684","EKIN RESTAURANT","240 Belsize Road","","London","Greater London","NW6 4BT","240 Belsize Road  NW6 4BT London Greater London",51.5385722,-0.190982588518132
"685","Martello Hall","137 Mare Street","","London","Greater London","E8 3RH","137 Mare Street  E8 3RH London Greater London",51.5385106,-0.0570196
"686","Cattivo Bar","201-207 Ferndale Road","","London","Greater London","SW9 8BA","201-207 Ferndale Road  SW9 8BA London Greater London",51.4640194,-0.116232
"687","PEPPERS CHISWICK LIMITED","10 Fauconberg Road","","London","Greater London","W4 3JY","10 Fauconberg Road  W4 3JY London Greater London",51.4854824,-0.2705016
"688","Masala Chai Nashta","90 Upton Lane","","London","Greater London","E7 9LW","90 Upton Lane  E7 9LW London Greater London",51.5420647,0.0262813
"689","Beijing Garden","33-37","Malden Road","Sutton","Greater London","SM3 8QW","33-37 Malden Road SM3 8QW Sutton Greater London",51.3631724,-0.2200235
"690","Needoo Grill","87","New Road","London","Greater London","E1 1HH","87 New Road E1 1HH London Greater London",51.5169563,-0.0625879
"691","The Princess Victoria","217 Uxbridge Road","","London","Greater London","W12 9DH","217 Uxbridge Road  W12 9DH London Greater London",51.5064496,-0.2408517
"692","The Bedford","77 Bedford Hill","","London","Greater London","SW12 9HD","77 Bedford Hill  SW12 9HD London Greater London",51.4427243,-0.1493607
"693","SAGGOR TANDOORI","145 Blendon Road","","Bexley","Greater London","DA5 1BT","145 Blendon Road  DA5 1BT Bexley Greater London",51.4482068,0.1206834
"694","THE GRAND BY CONCERTO","67-68","Piccadilly","London","Greater London","W1J 0HJ","67-68 Piccadilly W1J 0HJ London Greater London",51.503283,-0.1501707
"695","DRUMMOND VILLA","118 Drummond Street","","London","Greater London","NW1 2HN","118 Drummond Street  NW1 2HN London Greater London",51.52712835,-0.137046231342028
"696","Fatboys diner","64 Trinity Buoy Wharf Orchard Place","","London","Greater London","E14 0JY","64 Trinity Buoy Wharf Orchard Place  E14 0JY London Greater London",51.50817905,0.0090100722944462
"697","Haandi Restaurant","7 Cheval Place","","London","Greater London","SW7 1EW","7 Cheval Place  SW7 1EW London Greater London",51.4986321,-0.1668438
"698","Sun of China ","28 North End Road","","London","Greater London","NW11 7PT","28 North End Road  NW11 7PT London Greater London",51.5714813,-0.1937638
"699","BENITA BAKERY","238 Upper Street","","London","Greater London","N1 1RU","238 Upper Street  N1 1RU London Greater London",51.5448515,-0.1034461
"700","Gem Restaurant ","265 Upper Street","","London","Greater London","N1 2UQ","265 Upper Street  N1 2UQ London Greater London",51.5428465,-0.1028704
"701","BUNNO","14 South Street","","Romford","Greater London","RM1 1RA","14 South Street  RM1 1RA Romford Greater London",51.5777357,0.1809995
"702","Q Verde Restaurant","291 Sandycombe Road","","Richmond","Greater London","TW9 3LU","291 Sandycombe Road  TW9 3LU Richmond Greater London",51.47470295,-0.28641347545
"703","Moti Mahal Ltd","94 The Broadway","","Southall","Greater London","UB1 1QF","94 The Broadway  UB1 1QF Southall Greater London",51.5117345,-0.3815498
"704","Mr. White's English Chophouse, London Whitechapel","103-107","New Road","London","Greater London","E1 1HJ","103-107 New Road E1 1HJ London Greater London",51.5184006,-0.0628499
"705","Carbon Kopi","11 Margravine Road","","London","Greater London","W6 8LS","11 Margravine Road  W6 8LS London Greater London",51.4871246,-0.2170615
"706","THE WINDMILL ","224 St. James's Road","","Croydon","Greater London","CR0 2BW","224 St. James's Road  CR0 2BW Croydon Greater London",51.3812787,-0.0920560548757332
"707","Fora Restaurant","11 Circus Road","","London","Greater London","NW8 6NX","11 Circus Road  NW8 6NX London Greater London",51.5336592,-0.1718989
"708","The Palace8 ltd  t/a  King Palace","346-348","High Street","Orpington","Greater London","BR6 0NQ","346-348 High Street BR6 0NQ Orpington Greater London",51.3734592,0.0973312
"709","Bleeding Heart Bistro","7 Bleeding Heart Yard","","London","Greater London","EC1N 8SJ","7 Bleeding Heart Yard  EC1N 8SJ London Greater London",51.51931625,-0.106437521939763
"710","Bleeding Heart Tavern","19a","Greville Street","London","Greater London","EC1N 8SQ","19a Greville Street EC1N 8SQ London Greater London",51.5197053,-0.105927495046546
"711","AUBERGE - Waterloo","1 Sandell Street","","London","Greater London","SE1 8UH","1 Sandell Street  SE1 8UH London Greater London",51.5036488,-0.1106286
"712","SULTAN TURKISH GRILL & BAR","44 Palmers Road","","London","Greater London","E2 0TA","44 Palmers Road  E2 0TA London Greater London",51.5278268,-0.0412491
"713","Spaghetti House","24 Cranbourn Street","","London","Greater London","WC2H 7AB","24 Cranbourn Street  WC2H 7AB London Greater London",51.5117889,-0.1275055
"714","Spaghetti House","9 Kensington High Street","","London","Greater London","W8 5NP","9 Kensington High Street  W8 5NP London Greater London",51.502225,-0.1879683
"715","Spaghetti House","12 Woodstock Street","","London","Greater London","W1C 2AF","12 Woodstock Street  W1C 2AF London Greater London",51.51423515,-0.147726087083552
"716","Spaghetti House","14-20","Sicilian Avenue","London","Greater London","WC1A 2QD","14-20 Sicilian Avenue WC1A 2QD London Greater London",51.5186575,-0.1217949
"717","Spaghetti House","66 Haymarket","","London","Greater London","SW1Y 4RF","66 Haymarket  SW1Y 4RF London Greater London",51.5088294,-0.1320508
"718","Spaghetti House","74-76","Duke Street","London","Greater London","W1K 6JZ","74-76 Duke Street W1K 6JZ London Greater London",51.5134103,-0.1511296
"719","Spaghetti House","15-17","Goodge Street","London","Greater London","W1T 2PQ","15-17 Goodge Street W1T 2PQ London Greater London",51.5205978,-0.1343573
"720","Sticks 'n' Sushi Soho","40 Beak Street","","London","Greater London","W1F 9RQ","40 Beak Street  W1F 9RQ London Greater London",51.5122587,-0.1378479
"721","Sticks 'n' Sushi Wimbledon","58 Wimbledon Hill Road","","London","Greater London","SW19 7PA","58 Wimbledon Hill Road  SW19 7PA London Greater London",51.42252315,-0.209533982140334
"722","Sticks 'n' Sushi Covent Garden ","11 Henrietta Street","","London","Greater London","WC2E 8PY","11 Henrietta Street  WC2E 8PY London Greater London",51.510955,-0.123502801248707
"723","Sticks 'n' Sushi Greenwich","1 Nelson Road","","London","Greater London","SE10 9JB","1 Nelson Road  SE10 9JB London Greater London",51.48123625,-0.00832505089902739
"724","GAZETTE PUTNEY","147 Upper Richmond Road","","London","Greater London","SW15 2TX","147 Upper Richmond Road  SW15 2TX London Greater London",51.4604649,-0.216548
"725","Temple Of Seitan","43 Parkway","","London","Greater London","NW1 7PN","43 Parkway  NW1 7PN London Greater London",51.53807525,-0.144253172618573
